rank,candidate_id,score
741,CAND_0032690,0.8729194402694702
742,CAND_0020719,0.8729162812232971
743,CAND_0013873,0.872909665107727
744,CAND_0005193,0.8729074001312256
745,CAND_0077498,0.8729038238525391
746,CAND_0071087,0.8729001879692078
747,CAND_0005808,0.8728948831558228
748,CAND_0015057,0.8728930354118347
749,CAND_0005421,0.8728861212730408
750,CAND_0001638,0.8728797435760498
751,CAND_0013536,0.8728668689727783
752,CAND_0049340,0.8728575706481934
753,CAND_0014683,0.8728487491607666
754,CAND_0072410,0.8728302717208862
755,CAND_0009981,0.8728188872337341
756,CAND_0040386,0.8728102445602417
757,CAND_0026090,0.8728072047233582
758,CAND_0099825,0.8728001117706299
759,CAND_0070449,0.8727949857711792
760,CAND_0094529,0.8727912902832031
761,CAND_0080794,0.8727815747261047
762,CAND_0060243,0.8727810978889465
763,CAND_0097256,0.8727731704711914
764,CAND_0067322,0.8727582693099976
765,CAND_0011327,0.8727579116821289
766,CAND_0068332,0.8727575540542603
767,CAND_0024004,0.8727560043334961
768,CAND_0053122,0.8727558851242065
769,CAND_0069933,0.8727471828460693
770,CAND_0058791,0.8727427124977112
771,CAND_0094685,0.8727414608001709
772,CAND_0051651,0.8727391362190247
773,CAND_0042056,0.8727275729179382
774,CAND_0018282,0.8727219104766846
775,CAND_0039221,0.8727185726165771
776,CAND_0022936,0.8727124929428101
777,CAND_0089406,0.8727080225944519
778,CAND_0006430,0.872694730758667
779,CAND_0039962,0.8726942539215088
780,CAND_0018320,0.8726813793182373
781,CAND_0080603,0.8726763725280762
782,CAND_0026433,0.8726438879966736
783,CAND_0052328,0.8726429343223572
784,CAND_0009200,0.8726311922073364
785,CAND_0048558,0.8726264238357544
786,CAND_0084935,0.8726263046264648
787,CAND_0016932,0.8726247549057007
788,CAND_0085857,0.8726205825805664
789,CAND_0095711,0.872614860534668
790,CAND_0095060,0.8726096153259277
791,CAND_0032955,0.8726003170013428
792,CAND_0073261,0.8725658655166626
793,CAND_0048029,0.8725619912147522
794,CAND_0038368,0.8725608587265015
795,CAND_0010446,0.8725579380989075
796,CAND_0001661,0.8725539445877075
797,CAND_0017337,0.8725423812866211
798,CAND_0072530,0.8725383281707764
799,CAND_0087134,0.8725343942642212
800,CAND_0021545,0.8725303411483765
801,CAND_0027260,0.872523307800293
802,CAND_0015543,0.8725181818008423
803,CAND_0071907,0.8725161552429199
804,CAND_0088438,0.8725098371505737
805,CAND_0027663,0.8725093007087708
806,CAND_0034456,0.8724980354309082
807,CAND_0066884,0.872490644454956
808,CAND_0065393,0.8724890947341919
809,CAND_0077488,0.8724759817123413
810,CAND_0001475,0.8724738359451294
811,CAND_0067194,0.8724735379219055
812,CAND_0067183,0.872472882270813
813,CAND_0024354,0.8724722862243652
814,CAND_0026993,0.8724674582481384
815,CAND_0032914,0.872465193271637
816,CAND_0041594,0.8724647164344788
817,CAND_0048058,0.8724472522735596
818,CAND_0031397,0.8724422454833984
819,CAND_0056351,0.8724381327629089
820,CAND_0047095,0.8724358677864075
821,CAND_0032652,0.8724215030670166
822,CAND_0097079,0.8724151849746704
823,CAND_0022127,0.8724055290222168
824,CAND_0069386,0.8723976612091064
825,CAND_0098595,0.8723946809768677
826,CAND_0039831,0.872380256652832
827,CAND_0028654,0.8723783493041992
828,CAND_0003529,0.8723756670951843
829,CAND_0045475,0.8723609447479248
830,CAND_0050765,0.8723584413528442
831,CAND_0007596,0.8723559379577637
832,CAND_0091577,0.8723434209823608
833,CAND_0071205,0.8723362684249878
834,CAND_0028527,0.872333824634552
835,CAND_0082817,0.8723288774490356
836,CAND_0097501,0.8723276853561401
837,CAND_0087529,0.8723265528678894
838,CAND_0049116,0.872324526309967
839,CAND_0070333,0.8723159432411194
840,CAND_0054435,0.8723064661026001
841,CAND_0064130,0.8723042011260986
842,CAND_0090155,0.8722987174987793
843,CAND_0094260,0.872298002243042
844,CAND_0012909,0.8722721338272095
845,CAND_0039386,0.8722579479217529
846,CAND_0083852,0.87225341796875
847,CAND_0008486,0.8722457885742188
848,CAND_0068596,0.8722387552261353
849,CAND_0006045,0.8722258806228638
850,CAND_0029684,0.8722254633903503
851,CAND_0091914,0.872222900390625
852,CAND_0083715,0.8722154498100281
853,CAND_0044936,0.8722137212753296
854,CAND_0022940,0.872191309928894
855,CAND_0048626,0.8721877932548523
856,CAND_0015097,0.8721672892570496
857,CAND_0068081,0.8721663355827332
858,CAND_0066035,0.8721487522125244
859,CAND_0013256,0.8721483945846558
860,CAND_0025391,0.8721247911453247
861,CAND_0066430,0.872123122215271
862,CAND_0006766,0.8721165657043457
863,CAND_0010903,0.872104287147522
864,CAND_0086292,0.872103214263916
865,CAND_0048265,0.8720983862876892
866,CAND_0095351,0.8720844388008118
867,CAND_0045962,0.8720828294754028
868,CAND_0073917,0.8720798492431641
869,CAND_0009407,0.8720768690109253
870,CAND_0036914,0.8720596432685852
871,CAND_0002743,0.8720571994781494
872,CAND_0095868,0.8720536231994629
873,CAND_0017178,0.8720521926879883
874,CAND_0017259,0.8720447421073914
875,CAND_0065501,0.8720437288284302
876,CAND_0060468,0.8720391988754272
877,CAND_0093193,0.8720351457595825
878,CAND_0006821,0.8720223307609558
879,CAND_0079050,0.8720221519470215
880,CAND_0070751,0.8720173835754395
881,CAND_0077267,0.8720158338546753
882,CAND_0012798,0.8719972968101501
883,CAND_0013111,0.8719893097877502
884,CAND_0006503,0.8719891309738159
885,CAND_0018961,0.871985912322998
886,CAND_0061225,0.8719840049743652
887,CAND_0081165,0.8719775080680847
888,CAND_0044113,0.8719708323478699
889,CAND_0036603,0.8719577789306641
890,CAND_0063370,0.8719465136528015
891,CAND_0056262,0.8719419836997986
892,CAND_0060357,0.8719357252120972
893,CAND_0051357,0.871925950050354
894,CAND_0048744,0.8719249963760376
895,CAND_0086513,0.8719221353530884
896,CAND_0073504,0.8719183206558228
897,CAND_0046392,0.8719122409820557
898,CAND_0069503,0.8718963861465454
899,CAND_0099977,0.8718833923339844
900,CAND_0005141,0.871880054473877
901,CAND_0006601,0.871878981590271
902,CAND_0095031,0.8718641996383667
903,CAND_0070703,0.8718503713607788
904,CAND_0069220,0.8718503713607788
905,CAND_0085267,0.871849536895752
906,CAND_0043676,0.8718312978744507
907,CAND_0075512,0.8718287944793701
908,CAND_0074339,0.8718245029449463
909,CAND_0074648,0.8718219995498657
910,CAND_0054649,0.8718191385269165
911,CAND_0042565,0.8718156814575195
912,CAND_0082053,0.871810257434845
913,CAND_0082668,0.8718083500862122
914,CAND_0010593,0.8718059062957764
915,CAND_0063379,0.8717885613441467
916,CAND_0057723,0.8717823028564453
917,CAND_0080051,0.8717741370201111
918,CAND_0027097,0.871765673160553
919,CAND_0014063,0.8717640042304993
920,CAND_0072032,0.8717614412307739
921,CAND_0044214,0.8717607259750366
922,CAND_0039781,0.8717524409294128
923,CAND_0015698,0.8717516660690308
924,CAND_0098690,0.871741533279419
925,CAND_0020669,0.8717408776283264
926,CAND_0011643,0.87171471118927
927,CAND_0081261,0.8717039823532104
928,CAND_0081778,0.871686577796936
929,CAND_0057720,0.871685266494751
930,CAND_0032317,0.8716814517974854
931,CAND_0070314,0.8716806769371033
932,CAND_0048279,0.87166827917099
933,CAND_0014909,0.8716640472412109
934,CAND_0038656,0.8716466426849365
935,CAND_0068709,0.8716380596160889
936,CAND_0073961,0.8716284036636353
937,CAND_0096797,0.8716204166412354
938,CAND_0092489,0.8716163039207458
939,CAND_0065139,0.8716045618057251
940,CAND_0021827,0.8716012239456177
941,CAND_0001608,0.8716004490852356
942,CAND_0087494,0.8715991973876953
943,CAND_0052244,0.8715957403182983
944,CAND_0041497,0.8715910911560059
945,CAND_0043384,0.8715819120407104
946,CAND_0016881,0.8715721368789673
947,CAND_0047492,0.8715656995773315
948,CAND_0030618,0.8715503215789795
949,CAND_0009061,0.8715503215789795
950,CAND_0041083,0.8715501427650452
951,CAND_0056614,0.8715443015098572
952,CAND_0034853,0.8715425133705139
953,CAND_0066798,0.871532678604126
954,CAND_0007241,0.8715313673019409
955,CAND_0046353,0.8715285062789917
956,CAND_0002604,0.8715224266052246
957,CAND_0054546,0.8715126514434814
958,CAND_0016396,0.8715120553970337
959,CAND_0042639,0.8715075254440308
960,CAND_0050146,0.8714977502822876
961,CAND_0020344,0.8714918494224548
962,CAND_0095670,0.8714851140975952
963,CAND_0064106,0.8714771866798401
964,CAND_0031578,0.8714771270751953
965,CAND_0060055,0.8714715242385864
966,CAND_0053255,0.8714704513549805
967,CAND_0061819,0.871466338634491
968,CAND_0082847,0.8714629411697388
969,CAND_0083790,0.8714587688446045
970,CAND_0008191,0.8714586496353149
971,CAND_0004848,0.8714586496353149
972,CAND_0046621,0.8714578151702881
973,CAND_0091580,0.8714479207992554
974,CAND_0030193,0.8714450597763062
975,CAND_0070242,0.8714358806610107
976,CAND_0076467,0.8714327216148376
977,CAND_0086217,0.8714295625686646
978,CAND_0052827,0.871424674987793
979,CAND_0066944,0.8714200258255005
980,CAND_0099155,0.8714171648025513
981,CAND_0091908,0.8714169263839722
982,CAND_0051276,0.8714139461517334
983,CAND_0082347,0.8714135885238647
984,CAND_0023876,0.8714128732681274
985,CAND_0017583,0.8714092373847961
986,CAND_0021130,0.8714091777801514
987,CAND_0095488,0.8714014291763306
988,CAND_0015578,0.8713973760604858
989,CAND_0008602,0.8713870048522949
990,CAND_0033357,0.8713839650154114
991,CAND_0094079,0.8713775873184204
992,CAND_0074820,0.8713748455047607
993,CAND_0045224,0.8713717460632324
994,CAND_0010981,0.871370792388916
995,CAND_0002295,0.8713701963424683
996,CAND_0040313,0.8713699579238892
997,CAND_0098009,0.8713645339012146
998,CAND_0057900,0.8713606595993042
999,CAND_0078042,0.8713556528091431
1000,CAND_0067403,0.8713513612747192
